"Cod judet","Denumire judet","Tipul UAT
11 = CJ = Consiliu judetean
12 = M = Municipiu
13 = O  =  Oras
14 = C  = Comuna
15 = B  =  Primaria M. Buc.
16 = S  =  Primaria de sector al M. Buc.",,"Codul SIRUTA al UNITATILOR ADMINISTRATIV-TERITORIALE","DENUMIREA UNITĂŢILOR
ADMINISTRATIV-TERITORIALE",
,,,,,,
,,,,,,
,,"Cod","Nume",,,
"a","b","c","d","e","f","g"
1,"Alba",11,"CJ",10,"CONSILIUL JUDETEAN",
1,"Alba",12,"M",1017,"ALBA  IULIA",
1,"Alba",12,"M",1213,"AIUD",
1,"Alba",12,"M",1348,"BLAJ",
1,"Alba",12,"M",1874,"SEBES",
1,"Alba",13,"O",1151,"ABRUD",
1,"Alba",13,"O",2915,"BAIA  DE  ARIES",
1,"Alba",13,"O",1455,"CAMPENI",
1,"Alba",13,"O",1696,"CUGIR",
1,"Alba",13,"O",1794,"OCNA  MURES",
1,"Alba",13,"O",8096,"TEIUS",
1,"Alba",13,"O",1936,"ZLATNA",
1,"Alba",14,"C",2130,"ALBAC",
1,"Alba",14,"C",2309,"ALMASU MARE",
1,"Alba",14,"C",2381,"ARIESENI",
1,"Alba",14,"C",2577,"AVRAM  IANCU",
1,"Alba",14,"C",2988,"BERGHIN",
1,"Alba",14,"C",3039,"BISTRA",
1,"Alba",14,"C",3397,"BLANDIANA",
1,"Alba",14,"C",9026,"BUCERDEA GRANOASA",
1,"Alba",14,"C",3459,"BUCIUM",
1,"Alba",14,"C",3761,"CENADE",
1,"Alba",14,"C",3805,"CERGAU",
1,"Alba",14,"C",3841,"CERU BACAINTI",
1,"Alba",14,"C",3958,"CETATEA  DE  BALTA",
1,"Alba",14,"C",1071,"CIUGUD",
1,"Alba",14,"C",4008,"CIURULEASA",
1,"Alba",14,"C",4106,"CALNIC",
1,"Alba",14,"C",4142,"CRICAU",
1,"Alba",14,"C",4188,"CRACIUNELUL DE JOS",
1,"Alba",14,"C",9019,"CUT",
1,"Alba",14,"C",4240,"DAIA  ROMANA",
1,"Alba",14,"C",4268,"DOSTAT",
1,"Alba",14,"C",4302,"FARAU",
1,"Alba",14,"C",4366,"GALDA DE JOS",
1,"Alba",14,"C",4482,"GARBOVA",
1,"Alba",14,"C",4525,"GARDA DE SUS",
1,"Alba",14,"C",4703,"HOPARTA",
1,"Alba",14,"C",4767,"HOREA",
1,"Alba",14,"C",4927,"IGHIU",
1,"Alba",14,"C",4981,"INTREGALDE",
1,"Alba",14,"C",5103,"JIDVEI",
1,"Alba",14,"C",5167,"LIVEZILE",
1,"Alba",14,"C",5210,"LOPADEA NOUA",
1,"Alba",14,"C",5309,"LUNCA  MURES",
1,"Alba",14,"C",5336,"LUPSA",
1,"Alba",14,"C",5577,"METES",
1,"Alba",14,"C",5700,"MIHALT",
1,"Alba",14,"C",5755,"MIRASLAU",
1,"Alba",14,"C",5826,"MOGOS",
1,"Alba",14,"C",6048,"NOSLAC",
1,"Alba",14,"C",6119,"OCOLIS",
1,"Alba",14,"C",6164,"OHABA",
1,"Alba",14,"C",6217,"PIANU",
1,"Alba",14,"C",6271,"POIANA  VADULUI",
1,"Alba",14,"C",6397,"PONOR",
1,"Alba",14,"C",6468,"POSAGA",
1,"Alba",14,"C",6547,"RADESTI",
1,"Alba",14,"C",6592,"RIMETEA",
1,"Alba",14,"C",6627,"RAMET",
1,"Alba",14,"C",6761,"ROSIA MONTANA",
1,"Alba",14,"C",6930,"ROSIA DE SECAS",
1,"Alba",14,"C",6976,"SALCIUA",
1,"Alba",14,"C",7044,"SALISTEA",
1,"Alba",14,"C",7099,"SASCIORI",
1,"Alba",14,"C",7197,"SCARISOARA",
1,"Alba",14,"C",7348,"SANCEL",
1,"Alba",14,"C",7384,"SANTIMBRU",
1,"Alba",14,"C",7446,"SOHODOL",
1,"Alba",14,"C",7767,"STREMT",
1,"Alba",14,"C",7810,"SIBOT",
1,"Alba",14,"C",7865,"SONA",
1,"Alba",14,"C",7945,"SPRING",
1,"Alba",14,"C",8014,"SUGAG",
1,"Alba",14,"C",8158,"UNIREA",
1,"Alba",14,"C",8229,"VADU MOTILOR",
1,"Alba",14,"C",8354,"VALEA  LUNGA",
1,"Alba",14,"C",8425,"VIDRA",
1,"Alba",14,"C",8826,"VINTU DE JOS",
2,"ARAD",11,"CJ",29,"CONSILIUL JUDETEAN",
2,"ARAD",12,"M",9262,"Arad",
2,"ARAD",13,"O",9459,"Chişineu-Criş",
2,"ARAD",13,"O",9495,"Curtici",
2,"ARAD",13,"O",9538,"Ineu",
2,"ARAD",13,"O",9574,"Lipova",
2,"ARAD",13,"O",9627,"Nădlac",
2,"ARAD",13,"O",9654,"Pâncota",
2,"ARAD",13,"O",11584,"Pecica",
2,"ARAD",13,"O",12091,"Sântana",
2,"ARAD",13,"O",9690,"Sebiş",
2,"ARAD",14,"C",9743,"Almaş",
2,"ARAD",14,"C",9798,"Apateu",
2,"ARAD",14,"C",9832,"Archiş",
2,"ARAD",14,"C",9887,"Bata",
2,"ARAD",14,"C",9930,"Beliu",
2,"ARAD",14,"C",10006,"Birchiş",
2,"ARAD",14,"C",10051,"Bârsa",
2,"ARAD",14,"C",10104,"Bârzava",
2,"ARAD",14,"C",10195,"Bocsig",
2,"ARAD",14,"C",10239,"Brazii",
2,"ARAD",14,"C",10293,"Buteni",
2,"ARAD",14,"C",10346,"Cărand",
2,"ARAD",14,"C",10373,"Cermei",
2,"ARAD",14,"C",10417,"Chisindia",
2,"ARAD",14,"C",10453,"Conop",
2,"ARAD",14,"C",10514,"Covăsânţ",
2,"ARAD",14,"C",10532,"Craiva",
2,"ARAD",14,"C",10649,"Dezna",
2,"ARAD",14,"C",10701,"Dieci",
2,"ARAD",14,"C",12912,"Dorobanţi",
2,"ARAD",14,"C",9280,"Fântânale",
2,"ARAD",14,"C",10827,"Felnac",
2,"ARAD",14,"C",12920,"Frumuşeni",
2,"ARAD",14,"C",10872,"Ghioroc",
2,"ARAD",14,"C",10916,"Grăniceri",
2,"ARAD",14,"C",10943,"Gurahonţ",
2,"ARAD",14,"C",11058,"Hălmagiu",
2,"ARAD",14,"C",11174,"Hălmăgel",
2,"ARAD",14,"C",11236,"Hăşmaş",
2,"ARAD",14,"C",11307,"Igneşti",
2,"ARAD",14,"C",11352,"Iratoşu",
2,"ARAD",14,"C",9333,"Livada",
2,"ARAD",14,"C",11398,"Macea",
2,"ARAD",14,"C",11423,"Mişca",
2,"ARAD",14,"C",11478,"Moneasa",
2,"ARAD",14,"C",11502,"Olari",
2,"ARAD",14,"C",11539,"Păuliş",
2,"ARAD",14,"C",11637,"Peregu - Mare",
2,"ARAD",14,"C",11664,"Petriş",
2,"ARAD",14,"C",11735,"Pilu",
2,"ARAD",14,"C",11762,"Pleşcuţa",
2,"ARAD",14,"C",11842,"Săvârşin",
2,"ARAD",14,"C",11940,"Secusigiu",
2,"ARAD",14,"C",11995,"Seleuş",
2,"ARAD",14,"C",12037,"Semlac",
2,"ARAD",14,"C",12055,"Sintea - Mare",
2,"ARAD",14,"C",12126,"Socodor",
2,"ARAD",14,"C",12144,"Şagu",
2,"ARAD",14,"C",12206,"Şeitin",
2,"ARAD",14,"C",12224,"Şepreuş",
2,"ARAD",14,"C",12242,"Şicula",
2,"ARAD",14,"C",12288,"Şilindia",
2,"ARAD",14,"C",12340,"Şimand",
2,"ARAD",14,"C",12368,"Şiria",
2,"ARAD",14,"C",12402,"Şiştarovăţ",
2,"ARAD",14,"C",9360,"Şofronea",
2,"ARAD",14,"C",12457,"Tauţ",
2,"ARAD",14,"C",12509,"Târnova",
2,"ARAD",14,"C",10765,"Ususău",
2,"ARAD",14,"C",12572,"Vărădia de Mureş",
2,"ARAD",14,"C",12643,"Vinga",
2,"ARAD",14,"C",12689,"Vârfurile",
2,"ARAD",14,"C",9397,"Vladimirescu",
2,"ARAD",14,"C",12778,"Zăbrani",
2,"ARAD",14,"C",12938,"Zădăreni",
2,"ARAD",14,"C",12812,"Zărand",
2,"ARAD",14,"C",12849,"Zerind",
2,"ARAD",14,"C",12876,"Zimandul Nou",
3,"ARGES",11,"CJ",38,"CONSILIUL JUDETEAN",
3,"ARGES",12,"M",13169,"Pitesti",
3,"ARGES",12,"M",13490,"Campulung",
3,"ARGES",12,"M",13622,"Curtea de Arges",
3,"ARGES",13,"O",13301,"Mioveni",
3,"ARGES",13,"O",13668,"Costesti",
3,"ARGES",13,"O",13757,"Topoloveni",
3,"ARGES",13,"O",13392,"Stefanesti",
3,"ARGES",14,"C",13819,"Albestii de Arges",
3,"ARGES",14,"C",13891,"Albestii de Muscel",
3,"ARGES",14,"C",13935,"Albota",
3,"ARGES",14,"C",13999,"Aninoasa",
3,"ARGES",14,"C",14049,"Arefu",
3,"ARGES",14,"C",13187,"Bascov",
3,"ARGES",14,"C",14085,"Babana",
3,"ARGES",14,"C",14165,"Baiculesti",
3,"ARGES",14,"C",14272,"Balilesti",
3,"ARGES",14,"C",14352,"Beleti-Negresti",
3,"ARGES",14,"C",14405,"Berevoesti",
3,"ARGES",14,"C",14450,"Birla",
3,"ARGES",14,"C",14584,"Bogati",
3,"ARGES",14,"C",14673,"Boteni",
3,"ARGES",14,"C",14726,"Botesti",
3,"ARGES",14,"C",13276,"Bradu",
3,"ARGES",14,"C",14753,"Bradulet",
3,"ARGES",14,"C",14851,"Budeasa",
3,"ARGES",14,"C",14922,"Bughea de Jos",
3,"ARGES",14,"C",14940,"Buzoiesti",
3,"ARGES",14,"C",15064,"Caldararu",
3,"ARGES",14,"C",15108,"Calinesti",
3,"ARGES",14,"C",15233,"Cateasca",
3,"ARGES",14,"C",15313,"Cepari",
3,"ARGES",14,"C",15402,"Cetateni",
3,"ARGES",14,"C",15448,"Cicanesti",
3,"ARGES",14,"C",15493,"Ciofrangeni",
3,"ARGES",14,"C",15554,"Ciomagesti",
3,"ARGES",14,"C",15652,"Cocu",
3,"ARGES",14,"C",15741,"Corbeni",
3,"ARGES",14,"C",15830,"Corbi",
3,"ARGES",14,"C",15901,"Cosesti",
3,"ARGES",14,"C",15983,"Cotmeana",
3,"ARGES",14,"C",16132,"Cuca",
3,"ARGES",14,"C",16285,"Davidesti",
3,"ARGES",14,"C",16329,"Dambovicioara",
3,"ARGES",14,"C",16365,"Darmanesti",
3,"ARGES",14,"C",16427,"Dobresti",
3,"ARGES",14,"C",16454,"Domnesti",
3,"ARGES",14,"C",16472,"Dragoslavele",
3,"ARGES",14,"C",16506,"Draganu",
3,"ARGES",14,"C",16551,"Godeni",
3,"ARGES",14,"C",16613,"Harsesti",
3,"ARGES",14,"C",16659,"Hartiesti",
3,"ARGES",14,"C",16739,"Izvoru",
3,"ARGES",14,"C",16757,"Leordeni",
3,"ARGES",14,"C",16908,"Leresti",
3,"ARGES",14,"C",16944,"Lunca Corbului",
3,"ARGES",14,"C",17049,"Malureni",
3,"ARGES",14,"C",13365,"Maracineni",
3,"ARGES",14,"C",17101,"Merisani",
3,"ARGES",14,"C",17209,"Micesti",
3,"ARGES",14,"C",17254,"Mihaesti",
3,"ARGES",14,"C",17334,"Mioarele",
3,"ARGES",14,"C",17398,"Mirosi",
3,"ARGES",14,"C",17423,"Moraresti",
3,"ARGES",14,"C",17496,"Mosoaia",
3,"ARGES",14,"C",17575,"Mozaceni",
3,"ARGES",14,"C",17619,"Musatesti",
3,"ARGES",14,"C",17726,"Negrasi",
3,"ARGES",14,"C",17771,"Nucsoara",
3,"ARGES",14,"C",17824,"Oarja",
3,"ARGES",14,"C",17851,"Pietrosani",
3,"ARGES",14,"C",18028,"Poiana Lacului",
3,"ARGES",14,"C",17913,"Poienarii de Arges",
3,"ARGES",14,"C",17968,"Poienarii de Muscel",
3,"ARGES",14,"C",18162,"Popesti",
3,"ARGES",14,"C",18242,"Priboieni",
3,"ARGES",14,"C",18331,"Ratesti",
3,"ARGES",14,"C",18411,"Recea",
3,"ARGES",14,"C",18475,"Rociu",
3,"ARGES",14,"C",18527,"Rucar",
3,"ARGES",14,"C",18554,"Salatrucu",
3,"ARGES",14,"C",18581,"Sapata",
3,"ARGES",14,"C",18670,"Schitu Golesti",
3,"ARGES",14,"C",18741,"Slobozia",
3,"ARGES",14,"C",18778,"Stalpeni",
3,"ARGES",14,"C",18858,"Stoenesti",
3,"ARGES",14,"C",18938,"Stolnici",
3,"ARGES",14,"C",19007,"Suseni",
3,"ARGES",14,"C",19114,"Stefan cel Mare",
3,"ARGES",14,"C",19141,"Suici",
3,"ARGES",14,"C",19212,"Teiu",
3,"ARGES",14,"C",19249,"Tigveni",
3,"ARGES",14,"C",19338,"Titesti",
3,"ARGES",14,"C",19392,"Uda",
3,"ARGES",14,"C",19560,"Ungheni",
3,"ARGES",14,"C",19631,"Valea Danului",
3,"ARGES",14,"C",19695,"Valea Iasului",
3,"ARGES",14,"C",13524,"Valea Mare Pravat",
3,"ARGES",14,"C",19793,"Vedea",
3,"ARGES",14,"C",19999,"Vladesti",
3,"ARGES",14,"C",20048,"Raca",
3,"ARGES",14,"C",20055,"Vulturesti",
3,"ARGES",14,"C",20063,"Bughea de Sus",
4,"BACAU",11,"CJ",47,"CONSILIUL JUDETEAN",
4,"BACAU",12,"M",20297,"BACAU",
4,"BACAU",12,"M",20563,"ONESTI",
4,"BACAU",12,"M",20876,"MOINESTI",
4,"BACAU",13,"O",20778,"BUHUSI",
4,"BACAU",13,"O",20821,"COMANESTI",
4,"BACAU",13,"O",22166,"DARMANESTI",
4,"BACAU",13,"O",20910,"SLANIC MOLDOVA",
4,"BACAU",13,"O",20965,"TG. OCNA",
4,"BACAU",14,"C",21007,"AGAS",
4,"BACAU",14,"C",21098,"ARDEOANI",
4,"BACAU",14,"C",21123,"ASAU",
4,"BACAU",14,"C",21196,"BALCANI",
4,"BACAU",14,"C",21249,"BERESTI- BISTRITA",
4,"BACAU",14,"C",21338,"BERESTI-TAZLAU",
4,"BACAU",14,"C",21418,"BERZUNTI",
4,"BACAU",14,"C",21454,"BARSANESTI",
4,"BACAU",14,"C",21506,"BLAGESTI",
4,"BACAU",14,"C",21560,"BOGDANESTI",
4,"BACAU",14,"C",21597,"BRUSTUROASA",
4,"BACAU",14,"C",21668,"BUHOCI",
4,"BACAU",14,"C",21720,"CASIN",
4,"BACAU",14,"C",21757,"CAIUTI",
4,"BACAU",14,"C",21855,"CLEJA",
4,"BACAU",14,"C",21891,"COLONESTI",
4,"BACAU",14,"C",21971,"CORBASCA",
4,"BACAU",14,"C",22059,"COTOFANESTI",
4,"BACAU",14,"C",22111,"DAMIENESTI",
4,"BACAU",14,"C",22237,"DEALU MORII",
4,"BACAU",14,"C",22380,"DOFTEANA",
4,"BACAU",14,"C",22460,"FARAOANI",
4,"BACAU",14,"C",22488,"FILIPENI",
4,"BACAU",14,"C",22576,"FILIPESTI",
4,"BACAU",14,"C",22665,"GAICEANA",
4,"BACAU",14,"C",22718,"GHIMES-FAGET",
4,"BACAU",14,"C",22781,"GARLENI",
4,"BACAU",14,"C",22834,"GLAVANESTI",
4,"BACAU",14,"C",20607,"GURA VAII",
4,"BACAU",14,"C",22898,"HELEGIU",
4,"BACAU",14,"C",20313,"HEMEIUSI",
4,"BACAU",14,"C",22941,"HORGESTI",
4,"BACAU",14,"C",23047,"HURUIESTI",
4,"BACAU",14,"C",23127,"IZVORU BERHECIULUI",
4,"BACAU",14,"C",20359,"LETEA VECHE",
4,"BACAU",14,"C",23207,"LIPOVA",
4,"BACAU",14,"C",23289,"LIVEZI",
4,"BACAU",14,"C",23350,"LUIZI CALUGARA",
4,"BACAU",14,"C",23387,"MAGIRESTI",
4,"BACAU",14,"C",20411,"MAGURA",
4,"BACAU",14,"C",20466,"MARGINENI",
4,"BACAU",14,"C",23449,"MANASTIREA CASIN",
4,"BACAU",14,"C",23494,"MOTOSENI",
4,"BACAU",14,"C",23644,"NEGRI",
4,"BACAU",14,"C",23715,"NICOLAE BALCESCU",
4,"BACAU",14,"C",23797,"OITUZ",
4,"BACAU",14,"C",23868,"ONCESTI",
4,"BACAU",14,"C",23948,"ORBENI",
4,"BACAU",14,"C",23975,"PALANCA",
4,"BACAU",14,"C",24034,"PARAVA",
4,"BACAU",14,"C",24089,"PARINCEA",
4,"BACAU",14,"C",24187,"PANCESTI",
4,"BACAU",14,"C",24276,"PARGARESTI",
4,"BACAU",14,"C",24338,"PARJOL",
4,"BACAU",14,"C",24427,"PLOPANA",
4,"BACAU",14,"C",24524,"PODU TURCULUI",
4,"BACAU",14,"C",24631,"PODURI",
4,"BACAU",14,"C",24711,"RACOVA",
4,"BACAU",14,"C",24766,"RACACIUNI",
4,"BACAU",14,"C",24999,"ROSIORI",
4,"BACAU",14,"C",24837,"RACHITOASA",
4,"BACAU",14,"C",25068,"SASCUT",
4,"BACAU",14,"C",25148,"SANDULENI",
4,"BACAU",14,"C",25228,"SAUCESTI",
4,"BACAU",14,"C",25291,"SCORTENI",
4,"BACAU",14,"C",25362,"SECUIENI",
4,"BACAU",14,"C",25488,"SOLONT",
4,"BACAU",14,"C",25521,"STANISESTI",
4,"BACAU",14,"C",20670,"STEFAN CEL MARE",
4,"BACAU",14,"C",25629,"STRUGARI",
4,"BACAU",14,"C",25692,"TAMASI",
4,"BACAU",14,"C",25745,"TATARASTI",
4,"BACAU",14,"C",25825,"TG.TROTUS",
4,"BACAU",14,"C",25861,"TRAIAN",
4,"BACAU",14,"C",25932,"UNGURENI",
4,"BACAU",14,"C",26029,"URECHESTI",
4,"BACAU",14,"C",26083,"VALEA SEACA",
4,"BACAU",14,"C",26118,"VULTURENI",
4,"BACAU",14,"C",26289,"ZEMES",
4,"BACAU",14,"C",26320,"SARATA",
4,"BACAU",14,"C",26338,"BUCIUMI",
4,"BACAU",14,"C",26346,"GIOSENI",
4,"BACAU",14,"C",26353,"ODODESTI",
4,"BACAU",14,"C",26361,"PRAJESTI",
4,"BACAU",14,"C",26379,"ITESTI",
5,"BIHOR",11,"CJ",56,"CONSILIUL JUDETEAN",
5,"BIHOR",12,"M",26804,"BEIUS",
5,"BIHOR",12,"M",26877,"MARGHITA",
5,"BIHOR",12,"M",26564,"ORADEA",
5,"BIHOR",12,"M",26975,"SALONTA",
5,"BIHOR",13,"O",26699,"ALESD",
5,"BIHOR",13,"O",26920,"NUCET",
5,"BIHOR",13,"O",30915,"SACUIENI",
5,"BIHOR",13,"O",26840,"STEI",
5,"BIHOR",13,"O",32027,"VALEA LUI MIHAI",
5,"BIHOR",13,"O",27007,"VASCAU",
5,"BIHOR",14,"C",27070,"ABRAM",
5,"BIHOR",14,"C",27169,"ABRAMUT",
5,"BIHOR",14,"C",26742,"ASTILEU",
5,"BIHOR",14,"C",27212,"AUSEU",
5,"BIHOR",14,"C",27285,"AVRAM IANCU",
5,"BIHOR",14,"C",27329,"BALC",
5,"BIHOR",14,"C",27383,"BATAR",
5,"BIHOR",14,"C",27436,"BIHARIA",
5,"BIHOR",14,"C",27506,"BOIANU MARE",
5,"BIHOR",14,"C",27560,"BOROD",
5,"BIHOR",14,"C",27631,"BORS",
5,"BIHOR",14,"C",27686,"BRATCA",
5,"BIHOR",14,"C",27757,"BRUSTURI",
5,"BIHOR",14,"C",27846,"BUDUREASA",
5,"BIHOR",14,"C",27908,"BUDUSLAU",
5,"BIHOR",14,"C",27935,"BULZ",
5,"BIHOR",14,"C",27971,"BUNTESTI",
5,"BIHOR",14,"C",28077,"CABESTI",
5,"BIHOR",14,"C",28139,"CAPALNA",
5,"BIHOR",14,"C",28193,"CARPINET",
5,"BIHOR",14,"C",28246,"CEFA",
5,"BIHOR",14,"C",28335,"CEICA",
5,"BIHOR",14,"C",28415,"CETARIU",
5,"BIHOR",14,"C",28497,"CHERECHIU",
5,"BIHOR",14,"C",28530,"CHISLAZ",
5,"BIHOR",14,"C",28610,"CIUHOI",
5,"BIHOR",14,"C",28665,"CIUMEGHIU",
5,"BIHOR",14,"C",28709,"CAMPANI",
5,"BIHOR",14,"C",28763,"COCIUBA MARE",
5,"BIHOR",14,"C",28816,"COPACEL",
5,"BIHOR",14,"C",28889,"CRISTIORU DE JOS",
5,"BIHOR",14,"C",28941,"CURATELE",
5,"BIHOR",14,"C",29001,"CURTUIUSENI",
5,"BIHOR",14,"C",29038,"DERNA",
5,"BIHOR",14,"C",29092,"DIOSIG",
5,"BIHOR",14,"C",29154,"DOBRESTI",
5,"BIHOR",14,"C",29243,"DRAGANESTI",
5,"BIHOR",14,"C",29341,"DRAGESTI",
5,"BIHOR",14,"C",29403,"FINIS",
5,"BIHOR",14,"C",32195,"GEPIU",
5,"BIHOR",14,"C",29467,"GIRIS DE CRIS",
5,"BIHOR",14,"C",29519,"HIDISELU DE SUS",
5,"BIHOR",14,"C",29573,"HOLOD",
5,"BIHOR",14,"C",29662,"HUSASAU DE TINCA",
5,"BIHOR",14,"C",29724,"INEU",
5,"BIHOR",14,"C",29760,"LAZURI DE BEIUS",
5,"BIHOR",14,"C",29813,"LAZARENI",
5,"BIHOR",14,"C",29902,"LUGASU DE JOS",
5,"BIHOR",14,"C",29948,"LUNCA",
5,"BIHOR",14,"C",30014,"MADARAS",
5,"BIHOR",14,"C",30069,"MAGESTI",
5,"BIHOR",14,"C",30149,"NOJORID",
5,"BIHOR",14,"C",30229,"OLCEA",
5,"BIHOR",14,"C",30274,"OSORHEI",
5,"BIHOR",14,"C",32161,"PALEU",
5,"BIHOR",14,"C",30336,"PIETROASA",
5,"BIHOR",14,"C",30416,"POCOLA",
5,"BIHOR",14,"C",30470,"POMEZEU",
5,"BIHOR",14,"C",30568,"POPESTI",
5,"BIHOR",14,"C",30648,"RABAGANI",
5,"BIHOR",14,"C",30719,"REMETEA",
5,"BIHOR",14,"C",30773,"RIENI",
5,"BIHOR",14,"C",30844,"ROSIA",
5,"BIHOR",14,"C",32187,"ROSIORI",
5,"BIHOR",14,"C",30871,"SACADAT",
5,"BIHOR",14,"C",30988,"SALACEA",
5,"BIHOR",14,"C",31011,"SALARD",
5,"BIHOR",14,"C",31057,"SAMBATA",
5,"BIHOR",14,"C",26582,"SANMARTIN",
5,"BIHOR",14,"C",26653,"SANTANDREI",
5,"BIHOR",14,"C",32179,"SANICOLAUL ROMAN",
5,"BIHOR",14,"C",31128,"SARBI",
5,"BIHOR",14,"C",31208,"SPINUS",
5,"BIHOR",14,"C",31262,"SUPLACUL DE BARCAU",
5,"BIHOR",14,"C",31333,"SIMIAN",
5,"BIHOR",14,"C",31379,"SINTEU",
5,"BIHOR",14,"C",31422,"SOIMI",
5,"BIHOR",14,"C",31510,"SUNCUIUS",
5,"BIHOR",14,"C",31565,"TARCEA",
5,"BIHOR",14,"C",32153,"TAMASEU",
5,"BIHOR",14,"C",31609,"TARCAIA",
5,"BIHOR",14,"C",31654,"TAUTEU",
5,"BIHOR",14,"C",31716,"TILEAGD",
5,"BIHOR",14,"C",31789,"TINCA",
5,"BIHOR",14,"C",31841,"TULCA",
5,"BIHOR",14,"C",31878,"TETCHEA",
5,"BIHOR",14,"C",31921,"UILEACU DE BEIUS",
5,"BIHOR",14,"C",31976,"VADU CRISULUI",
5,"BIHOR",14,"C",32045,"VIISOARA",
5,"BIHOR",14,"C",32090,"VARCIOROG",
5,"BIHOR",14,"C",32201,"TOBOLIU",
6,"BISTRITA-NASAUD",11,"CJ",65,"CONSILIUL JUDETEAN",
6,"BISTRITA-NASAUD",12,"M",32394,"BISTRITA",
6,"BISTRITA-NASAUD",13,"O",32483,"BECLEAN",
6,"BISTRITA-NASAUD",13,"O",32544,"NASAUD",
6,"BISTRITA-NASAUD",13,"O",32599,"SINGEORZ BAI",
6,"BISTRITA-NASAUD",14,"C",32633,"BISTRITA BIRGAULUI",
6,"BISTRITA-NASAUD",14,"C",32660,"BRANISTE",
6,"BISTRITA-NASAUD",14,"C",32704,"BUDACU DE JOS",
6,"BISTRITA-NASAUD",14,"C",32768,"BUDESTI",
6,"BISTRITA-NASAUD",14,"C",32811,"CAIANU MIC",
6,"BISTRITA-NASAUD",14,"C",32884,"CETATE",
6,"BISTRITA-NASAUD",14,"C",32955,"CICEU GIURGESTI",
6,"BISTRITA-NASAUD",14,"C",179953,"CICEU MIHAIESTI",
6,"BISTRITA-NASAUD",14,"C",33015,"CHIOCHIS",
6,"BISTRITA-NASAUD",14,"C",33122,"CHIUZA",
6,"BISTRITA-NASAUD",14,"C",33177,"COSBUC",
6,"BISTRITA-NASAUD",14,"C",33202,"DUMITRA",
6,"BISTRITA-NASAUD",14,"C",179686,"DUMITRITA",
6,"BISTRITA-NASAUD",14,"C",33248,"FELDRU",
6,"BISTRITA-NASAUD",14,"C",33275,"GALATII BISTRITEI",
6,"BISTRITA-NASAUD",14,"C",33337,"ILVA MARE",
6,"BISTRITA-NASAUD",14,"C",33364,"ILVA MICA",
6,"BISTRITA-NASAUD",14,"C",33382,"JOSENII BIRGAULUI",
6,"BISTRITA-NASAUD",14,"C",33435,"LECHINTA",
6,"BISTRITA-NASAUD",14,"C",33514,"LESU",
6,"BISTRITA-NASAUD",14,"C",33541,"LIVEZILE",
6,"BISTRITA-NASAUD",14,"C",33603,"LUNCA ILVEI",
6,"BISTRITA-NASAUD",14,"C",33621,"MAIERU",
6,"BISTRITA-NASAUD",14,"C",33658,"MATEI",
6,"BISTRITA-NASAUD",14,"C",33729,"MAGURA ILVEI",
6,"BISTRITA-NASAUD",14,"C",33765,"MARISELU",
6,"BISTRITA-NASAUD",14,"C",33845,"MICESTII DE CIMPIE",
6,"BISTRITA-NASAUD",14,"C",33881,"MILAS",
6,"BISTRITA-NASAUD",14,"C",33952,"MONOR",
6,"BISTRITA-NASAUD",14,"C",179659,"NEGRILESTI",
6,"BISTRITA-NASAUD",14,"C",33989,"NIMIGEA",
6,"BISTRITA-NASAUD",14,"C",34075,"NUSENI",
6,"BISTRITA-NASAUD",14,"C",34155,"PARVA",
6,"BISTRITA-NASAUD",14,"C",34173,"PETRU RARES",
6,"BISTRITA-NASAUD",14,"C",179720,"POIANA ILVEI",
6,"BISTRITA-NASAUD",14,"C",34235,"PRUNDU BIRGAULUI",
6,"BISTRITA-NASAUD",14,"C",34262,"REBRA",
6,"BISTRITA-NASAUD",14,"C",34280,"REBRISOARA",
6,"BISTRITA-NASAUD",14,"C",34333,"RODNA",
6,"BISTRITA-NASAUD",14,"C",34360,"ROMULI",
6,"BISTRITA-NASAUD",14,"C",179944,"RUNCU SALVEI",
6,"BISTRITA-NASAUD",14,"C",34397,"SALVA",
6,"BISTRITA-NASAUD",14,"C",34422,"SILIVASU DE CIMPIE",
6,"BISTRITA-NASAUD",14,"C",34477,"SINMIHAIU DE CIMPIE",
6,"BISTRITA-NASAUD",14,"C",34547,"SPERMEZEU",
6,"BISTRITA-NASAUD",14,"C",34618,"SANT",
6,"BISTRITA-NASAUD",14,"C",34645,"SIEU",
6,"BISTRITA-NASAUD",14,"C",34850,"SIEUT",
6,"BISTRITA-NASAUD",14,"C",34690,"SIEU MAGHERUS",
6,"BISTRITA-NASAUD",14,"C",34770,"SIEU ODORHEI",
6,"BISTRITA-NASAUD",14,"C",34903,"SINTEREAG",
6,"BISTRITA-NASAUD",14,"C",34985,"TEACA",
6,"BISTRITA-NASAUD",14,"C",35054,"TELCIU",
6,"BISTRITA-NASAUD",14,"C",35090,"TIHA BIRGAULUI",
6,"BISTRITA-NASAUD",14,"C",35152,"TIRLISUA",
6,"BISTRITA-NASAUD",14,"C",35269,"URIU",
6,"BISTRITA-NASAUD",14,"C",35312,"URMENIS",
6,"BISTRITA-NASAUD",14,"C",35429,"ZAGRA",
7,"BOTOSANI",11,"CJ",74,"CONSILIUL JUDETEAN",
7,"BOTOSANI",12,"M",35731,"Botosani",
7,"BOTOSANI",12,"M",36006,"Dorohoi",
7,"BOTOSANI",13,"O",36453,"Bucecea",
